ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000080493	1.2650253	SLC4A4	solute carrier family 4 member 4 [Source:HGNC Symbol;Acc:HGNC:11030]				 3,798278e-05	1,2650253	  5,4705167				 3	 3	 6
ENSG00000080573	0.4170774	COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	4,803488e-07	0,4170774	  91,55501	 7,548344e-18	0,4160350	  4,3972950	1,633637e-02	0,4179526	  4,3965744	 3	 3	 6
ENSG00000080608	0.8196133	PUM3	pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676]	5,098884e-03	0,8196133	  86,62155	 5,912381e-04	0,8169203	  4,2158870	3,645829e-04	0,8171388	  4,2151665	 3	 3	 6
ENSG00000080947	1.2985633	CROCCP3	CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405]	9,468299e-03	1,2985633	  69,85999	 3,245980e-04	1,2938856	  3,2986447	4,672608e-02	1,2933338	  3,2993649	 3	 3	 6
ENSG00000081041	0.5981080	CXCL2	C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]				 1,338100e-02	0,5981080	  0,4872167				 3	 0	 3
ENSG00000081051	0.7484113	AFP	alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]				 1,395613e-05	0,7484113	  4,0484167				 3	 3	 6
ENSG00000081138	1.2003983	CDH7	cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]	4,326915e-02	1,2003983	  47,45880							 3	 3	 6
ENSG00000081189	0.7163927	MEF2C	myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]	6,051802e-05	0,7163927	 147,83314	 1,312161e-08	0,7143791	  7,1381445	9,495840e-03	0,7146770	  7,1374238	 3	 3	 6
ENSG00000081248	0.8229771	CACNA1S	calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]				 3,706792e-02	0,8229771	  1,1536420	1,356082e-02	0,8237252	  1,1529216	 3	 3	 6
ENSG00000081479	1.5945359	LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	1,568803e-02	1,5945359	 475,01185	 3,298535e-23	1,5886055	 22,5716725	3,609435e-02	1,5882627	 22,5723917	 3	 3	 6
ENSG00000081800	1.7163059	SLC13A1	solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916]				 2,408308e-02	1,7163059	  0,3367477	3,985976e-02	1,6835658	  0,3374680	 0	 2	 2
ENSG00000081923	0.7941780	ATP8B1	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]				 1,306498e-02	0,7941780	  1,4071012	2,387862e-03	0,7949902	  1,4063808	 3	 3	 6
ENSG00000082438	1.2172237	COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	2,625092e-03	1,2172237	 202,90424	 2,768734e-05	1,2134598	  9,5628988	3,791574e-02	1,2133636	  9,5636186	 3	 3	 6
ENSG00000082482	0.6265462	KCNK2	potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]				 8,261241e-03	0,6265462	  0,6112258	2,278254e-02	0,6322820	  0,6105055	 3	 2	 5
ENSG00000083454	0.6807905	P2RX5	purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]				 2,644628e-02	0,6807905	  0,4657440				 3	 2	 5
ENSG00000083782	0.4177116	EPYC	epiphycan [Source:HGNC Symbol;Acc:HGNC:3053]				 1,238553e-06	0,4177116	  1,2761603				 2	 1	 3
ENSG00000085117	0.7777991	CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	1,668985e-02	0,7777991	  50,42954	 1,288597e-03	0,7756439	  2,4407496	1,851799e-02	0,7761950	  2,4400291	 3	 3	 6
ENSG00000085465	1.4619206	OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]				 5,119890e-03	1,4619206	  0,9319834				 3	 3	 6
ENSG00000085563	1.2053800	ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	1,265946e-02	1,2053800	 145,12186	 2,392755e-04	1,2010287	  6,8151354				 3	 3	 6
ENSG00000086696	2.4392734	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	1,683579e-07	2,4392734	  62,14045	 8,436314e-14	2,4315712	  2,9650157	1,122568e-03	2,4158066	  2,9657359	 3	 3	 6
ENSG00000086967	0.7472298	MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	2,846859e-04	0,7472298	 103,78986	 3,964818e-06	0,7451482	  5,0168800	1,112855e-03	0,7454895	  5,0161594	 3	 3	 6
ENSG00000088340	1.4777077	FER1L4	fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]				 2,515082e-10	1,4777077	  7,3806306				 3	 3	 6
ENSG00000088386	0.5689331	SLC15A1	solute carrier family 15 member 1 [Source:HGNC Symbol;Acc:HGNC:10920]				 6,112183e-03	0,5689331	  0,5134613	7,611747e-03	0,5778907	  0,5127409	 3	 0	 3
ENSG00000088826	0.7894498	SMOX	spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]	2,043485e-03	0,7894498	 114,05257	 3,817294e-05	0,7873996	  5,5205784	1,202588e-02	0,7876201	  5,5198578	 3	 3	 6
ENSG00000089199	1.4812003	CHGB	chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]	9,412445e-03	1,4812003	  36,64474	 2,052549e-04	1,4761941	  1,7387809	3,500378e-02	1,4733359	  1,7395012	 3	 3	 6
ENSG00000089327	0.7814972	FXYD5	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	4,869466e-04	0,7814972	 127,83114	 9,930250e-06	0,7792115	  6,1930915	2,143278e-03	0,7794225	  6,1923709	 3	 3	 6
ENSG00000089847	1.3185475	ANKRD24	ankyrin repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:29424]	4,263416e-02	1,3185475	  34,70172	 4,109910e-03	1,3140545	  1,6407984				 3	 3	 6
ENSG00000090339	0.4205145	ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	1,517610e-07	0,4205145	 641,04795	 5,741175e-65	0,4195340	 30,7704517	2,907079e-03	0,4198056	 30,7697299	 3	 3	 6
ENSG00000091262	1.4222490	ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	5,308416e-06	1,4222490	 223,44807	 3,903820e-11	1,4171667	 10,5915903	7,680442e-03	1,4168081	 10,5923101	 3	 3	 6
ENSG00000091482	0.6006889	SMPX	small muscle protein X-linked [Source:HGNC Symbol;Acc:HGNC:11122]	1,006579e-02	0,6006889	  28,73133	 9,245051e-05	0,5992787	  1,3822256	4,109207e-02	0,6022058	  1,3815051	 3	 3	 6
ENSG00000091536	1.3554563	MYO15A	myosin XVA [Source:HGNC Symbol;Acc:HGNC:7594]				 1,903128e-03	1,3554563	  1,6976924				 3	 3	 6
ENSG00000091844	1.3860071	RGS17	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]				 2,335628e-02	1,3860071	  0,6413667	3,197351e-02	1,3810353	  0,6420871	 3	 3	 6
ENSG00000091879	1.3209456	ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]				 1,053874e-02	1,3209456	  1,1746480	2,096024e-02	1,3190874	  1,1753682	 3	 3	 6
ENSG00000092054	0.6292739	MYH7	myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]	9,334437e-06	0,6292739	  91,44857	 2,843256e-09	0,6271913	  4,4109598	1,376680e-03	0,6279933	  4,4102393	 3	 3	 6
ENSG00000092529	1.3192791	CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]	7,929632e-03	1,3192791	  71,49925	 1,550566e-04	1,3144066	  3,3781752	4,132027e-02	1,3137853	  3,3788954	 3	 3	 6
ENSG00000092607	0.6623004	TBX15	T-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11594]				 3,103988e-02	0,6623004	  0,4346798				 2	 1	 3
ENSG00000095539	1.2442445	SEMA4G	semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]	8,150462e-05	1,2442445	 262,86031	 1,761756e-06	1,2404143	 12,4070659	3,177133e-03	1,2403185	 12,4077856	 3	 3	 6
ENSG00000099194	1.2176899	SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]				 4,247540e-07	1,2176899	 35,0747717				 3	 3	 6
ENSG00000099326	1.2217220	MZF1	myeloid zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13108]	7,642482e-03	1,2217220	 247,92619	 1,426580e-05	1,2174510	 11,6622935				 3	 3	 6
ENSG00000099337	0.6540781	KCNK6	potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]	1,571459e-02	0,6540781	  24,71820	 8,485272e-04	0,6522648	  1,1911809	7,876283e-04	0,6548500	  1,1904605	 3	 3	 6
ENSG00000099338	1.3472630	CATSPERG	cation channel sperm associated auxiliary subunit gamma [Source:HGNC Symbol;Acc:HGNC:25243]	4,479280e-02	1,3472630	  31,43248	 4,219467e-03	1,3420738	  1,4854930				 3	 3	 6
ENSG00000099365	1.2951204	STX1B	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]				 4,572077e-03	1,2951204	  1,7215322				 3	 3	 6
ENSG00000099769	1.5532948	IGFALS	insulin like growth factor binding protein acid labile subunit [Source:HGNC Symbol;Acc:HGNC:5468]				 1,619913e-02	1,5532948	  0,4940314	2,819409e-02	1,5398506	  0,4947518	 1	 3	 4
ENSG00000099812	0.7825089	MISP	mitotic spindle positioning [Source:HGNC Symbol;Acc:HGNC:27000]	3,111074e-02	0,7825089	  41,54528	 2,797112e-03	0,7798388	  2,0168593	3,047435e-02	0,7804823	  2,0161389	 3	 3	 6
ENSG00000099834	1.4722310	CDHR5	cadherin related family member 5 [Source:HGNC Symbol;Acc:HGNC:7521]				 9,953908e-09	1,4722310	  5,5493070				 3	 3	 6
ENSG00000099840	1.3179255	IZUMO4	IZUMO family member 4 [Source:HGNC Symbol;Acc:HGNC:26950]				 6,393408e-03	1,3179255	  1,3881230				 3	 3	 6
ENSG00000099866	0.6556785	MADCAM1	mucosal vascular addressin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:6765]	1,168265e-02	0,6556785	  31,15319	 2,600307e-04	0,6536911	  1,5021772	3,232098e-02	0,6557279	  1,5014568	 3	 3	 6
ENSG00000099957	1.3198051	P2RX6	purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]	1,557533e-02	1,3198051	  40,55568	 1,969074e-03	1,3155805	  1,9192693	2,764258e-03	1,3144802	  1,9199895	 3	 3	 6
ENSG00000099994	1.3512726	SUSD2	sushi domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30667]				 4,396429e-03	1,3512726	  1,1906202				 3	 3	 6
ENSG00000100033	1.2573490	PRODH	proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]				 8,152958e-03	1,2573490	  1,5762521				 3	 3	 6
ENSG00000100060	1.4166244	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	1,619544e-02	1,4166244	  32,84990	 1,190361e-03	1,4114448	  1,5558469	1,086334e-02	1,4090854	  1,5565671	 3	 3	 6
ENSG00000100095	0.5567744	SEZ6L	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]				 3,605922e-03	0,5567744	  0,5902140	4,966598e-02	0,5650148	  0,5894936	 3	 1	 4
ENSG00000100156	1.4315968	SLC16A8	solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270]	4,556636e-02	1,4315968	  30,48603	 1,562929e-03	1,4260450	  1,4435615				 3	 3	 6
ENSG00000100197	1.3241171	CYP2D6	cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625]				 5,102490e-03	1,3241171	  1,4993477				 3	 3	 6
ENSG00000100234	0.8320408	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]				 1,773257e-06	0,8320408	 41,8291066	3,195187e-02	0,8320596	 41,8283845	 3	 3	 6
ENSG00000100276	0.5391855	RASL10A	RAS like family 10 member A [Source:HGNC Symbol;Acc:HGNC:16954]				 4,778696e-03	0,5391855	  0,4799651	2,007794e-02	0,5500594	  0,4792447	 3	 0	 3
ENSG00000100290	0.5090367	BIK	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]				 6,734289e-03	0,5090367	  0,4037549	6,224424e-03	0,5235680	  0,4030345	 2	 0	 2
ENSG00000100292	0.7324660	HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	2,162444e-04	0,7324660	 108,76047	 7,320089e-07	0,7299454	  5,2662580	5,793663e-03	0,7303083	  5,2655374	 3	 3	 6
ENSG00000100311	0.7095442	PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	1,144869e-06	0,7095442	 173,08365	 1,015162e-09	0,7074560	  8,3577833	3,384311e-04	0,7077223	  8,3570626	 3	 3	 6
ENSG00000100336	0.6090207	APOL4	apolipoprotein L4 [Source:HGNC Symbol;Acc:HGNC:14867]	1,682356e-03	0,6090207	  40,03662	 1,071091e-05	0,6076407	  1,9254303	5,024681e-03	0,6096624	  1,9247099	 3	 3	 6
ENSG00000100342	0.5127742	APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	8,372907e-10	0,5127742	 118,50876	 3,454812e-16	0,5113734	  5,6973510	1,398196e-04	0,5124208	  5,6966304	 3	 3	 6
ENSG00000100346	0.6001177	CACNA1I	calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396]	4,528076e-02	0,6001177	  16,38733	 1,996348e-03	0,5988380	  0,7877269				 3	 3	 6
ENSG00000100364	0.8147199	KIAA0930	KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314]	1,907195e-05	0,8147199	 292,57251	 2,043818e-06	0,8122314	 14,2167451	6,393772e-06	0,8122993	 14,2160242	 3	 3	 6
ENSG00000100368	0.6684491	CSF2RB	colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]	8,469178e-05	0,6684491	  77,87875	 3,139880e-07	0,6663857	  3,7579626	5,964589e-04	0,6671462	  3,7572421	 3	 3	 6
ENSG00000100433	1.2167606	KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]							2,409869e-02	1,2167606	  0,4960112	 3	 3	 6
ENSG00000100557	1.3502469	CCDC198	coiled-coil domain containing 198 [Source:HGNC Symbol;Acc:HGNC:20189]	9,535632e-08	1,3502469	 588,67640	 1,182472e-12	1,3458199	 27,8800529	3,404110e-03	1,3457277	 27,8807718	 3	 3	 6
ENSG00000100558	0.4176018	PLEK2	pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]	1,321331e-02	0,4176018	  13,40635	 1,904584e-04	0,4167193	  0,6435773	1,354018e-02	0,4295581	  0,6428569	 2	 0	 2
ENSG00000100599	0.8275619	RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]	3,107413e-02	0,8275619	  54,67180	 5,679365e-03	0,8253014	  2,6553676	1,078328e-02	0,8256193	  2,6546471	 3	 3	 6
ENSG00000100604	0.1917621	CHGA	chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]	2,518713e-04	0,1917621	  22,37123	 2,519313e-11	0,1905930	  1,0772715				 2	 0	 2
ENSG00000100628	0.4802001	ASB2	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]	3,801584e-04	0,4802001	  31,99989	 4,181567e-07	0,4790052	  1,5376305	5,761407e-04	0,4833752	  1,5369101	 3	 3	 6
ENSG00000100906	0.7294060	NFKBIA	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]	3,695223e-09	0,7294060	 482,00909	 2,001634e-13	0,7272339	 23,2935424	4,290363e-04	0,7273176	 23,2928210	 3	 3	 6
ENSG00000100985	0.1589902	MMP9	matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]	9,750448e-23	0,1589902	 537,70270	4,684486e-147	0,1585994	 25,7847920	2,972503e-04	0,1592696	 25,7840704	 3	 3	 6
ENSG00000101000	0.5875979	PROCR	protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]	1,224337e-02	0,5875979	  24,90102	 1,503610e-04	0,5862887	  1,1964611	4,124774e-02	0,5898804	  1,1957407	 3	 3	 6
ENSG00000101017	0.3436368	CD40	CD40 molecule [Source:HGNC Symbol;Acc:HGNC:11919]	4,297249e-13	0,3436368	 108,08485	 5,414018e-25	0,3426209	  5,1895209	4,561559e-04	0,3446689	  5,1888003	 3	 3	 6
ENSG00000101076	1.3020538	HNF4A	hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024]	7,215769e-04	1,3020538	 240,91911	 4,401447e-08	1,2975782	 11,3864070	4,588520e-02	1,2974138	 11,3871268	 3	 3	 6
ENSG00000101104	1.3405078	PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]				 2,216564e-09	1,3405078	 12,0944427				 3	 3	 6
ENSG00000101187	0.5573841	SLCO4A1	solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]	1,555407e-04	0,5573841	  54,36210	 3,035479e-08	0,5560356	  2,6126628	7,641615e-03	0,5579286	  2,6119423	 3	 3	 6
ENSG00000101203	1.5640394	COL20A1	collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]				 3,885447e-02	1,5640394	  0,3885336	2,303015e-02	1,5463889	  0,3892540	 0	 3	 3
ENSG00000101204	1.4482295	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit [Source:HGNC Symbol;Acc:HGNC:1958]	7,428764e-04	1,4482295	 101,81692	 1,000679e-07	1,4437104	  4,8348835	4,369139e-02	1,4428186	  4,8356036	 3	 3	 6
ENSG00000101210	0.6139158	EEF1A2	eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]	2,506776e-06	0,6139158	 107,39694	 1,408407e-10	0,6123670	  5,1679798	1,743530e-03	0,6131050	  5,1672592	 3	 3	 6
ENSG00000101255	0.7536422	TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]	3,101426e-02	0,7536422	  33,87521	 3,131668e-03	0,7516186	  1,6375971	1,987930e-02	0,7526123	  1,6368767	 3	 3	 6
ENSG00000101276	0.4950065	SLC52A3	solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]	1,306951e-02	0,4950065	  17,48210	 1,347133e-04	0,4935619	  0,8401025	2,020145e-02	0,5010853	  0,8393821	 3	 1	 4
ENSG00000101307	0.8256340	SIRPB1	signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]							1,528641e-02	0,8256340	  0,6416005	 3	 3	 6
ENSG00000101349	0.6647186	PAK5	p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916]				 2,527282e-02	0,6647186	  0,4737330	3,553189e-03	0,6707214	  0,4730126	 3	 1	 4
ENSG00000101443	0.7780690	WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]	7,282883e-04	0,7780690	 173,86132	 1,084516e-06	0,7761387	  8,4063248	2,122422e-02	0,7762983	  8,4056040	 3	 3	 6
ENSG00000101463	1.2213325	SYNDIG1	synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]	2,574623e-02	1,2213325	  62,99785	 2,744153e-03	1,2174496	  2,9684832				 3	 3	 6
ENSG00000101470	0.5157588	TNNC2	troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]	5,136687e-11	0,5157588	 246,64543	 5,780950e-26	0,5145137	 11,8556562	2,366583e-03	0,5150114	 11,8549353	 3	 3	 6
ENSG00000101605	0.7399869	MYOM1	myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]	9,481972e-03	0,7399869	  51,50499	 2,376840e-04	0,7375108	  2,4940500	3,088321e-02	0,7382360	  2,4933295	 3	 3	 6
ENSG00000101670	0.7649612	LIPG	lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]	1,028197e-06	0,7649612	 414,81463	 4,434321e-10	0,7628499	 20,0651444	1,724857e-03	0,7629245	 20,0644231	 3	 3	 6
ENSG00000101892	0.3664444	ATP1B4	ATPase Na+/K+ transporting family member beta 4 [Source:HGNC Symbol;Acc:HGNC:808]	1,376430e-04	0,3664444	  26,69756	 2,531098e-08	0,3655568	  1,2811675	5,177966e-04	0,3732294	  1,2804470	 3	 0	 3
ENSG00000101938	1.2560857	CHRDL1	chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]				 4,573059e-02	1,2560857	  0,8068155	4,556903e-02	1,2544110	  0,8075358	 3	 3	 6
ENSG00000101955	0.7941891	SRPX	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	4,177562e-03	0,7941891	 112,09625	 5,494551e-05	0,7920034	  5,4300283	2,868255e-02	0,7922186	  5,4293077	 3	 3	 6
ENSG00000102195	0.5756835	GPR50	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]	1,244809e-03	0,5756835	  37,00109	 3,943888e-06	0,5737238	  1,7825538	6,553123e-03	0,5762843	  1,7818333	 3	 3	 6
ENSG00000102265	0.6805763	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	1,193505e-13	0,6805763	1171,17862	 3,189536e-22	0,6786141	 56,4882073	4,518723e-04	0,6786613	 56,4874844	 3	 3	 6
ENSG00000102287	1.3668207	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	1,477499e-02	1,3668207	  74,11793	 3,457647e-05	1,3620970	  3,5087756				 3	 3	 6
ENSG00000102385	0.8165147	DRP2	dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]				 1,480061e-02	0,8165147	  1,7418936				 3	 3	 6
ENSG00000102452	1.4100133	NALCN	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]				 4,826913e-02	1,4100133	  0,4531947				 2	 3	 5
ENSG00000102678	1.3489332	FGF9	fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]	9,859629e-03	1,3489332	  44,22884	 9,064955e-04	1,3441651	  2,0925355	3,862525e-03	1,3429540	  2,0932557	 3	 3	 6
ENSG00000102755	0.7434453	FLT1	fms related receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]				 1,688941e-02	0,7434453	  0,8709761	1,958001e-02	0,7454250	  0,8702557	 3	 3	 6
ENSG00000102854	1.2279268	MSLN	mesothelin [Source:HGNC Symbol;Acc:HGNC:7371]	7,147813e-03	1,2279268	 109,28560	 2,770884e-04	1,2237546	  5,1461511	3,799640e-02	1,2235568	  5,1468712	 3	 3	 6
ENSG00000102878	1.2766695	HSF4	heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]				 9,408474e-03	1,2766695	  1,4882021				 3	 3	 6
ENSG00000102981	0.7053094	PARD6A	par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]	4,309975e-02	0,7053094	  21,13748	 4,657836e-03	0,7031317	  1,0211179	5,444751e-03	0,7053602	  1,0203975	 3	 3	 6
ENSG00000103056	1.2610879	SMPD3	sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]				 3,880370e-02	1,2610879	  0,8807621				 3	 3	 6
ENSG00000103257	0.7721855	SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	1,513481e-06	0,7721855	 326,69879	 5,626933e-09	0,7699073	 15,8222289	6,970492e-04	0,7699966	 15,8215079	 3	 3	 6
ENSG00000103269	1.4678143	RHBDL1	rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007]	1,522442e-02	1,4678143	  35,61912	 3,385693e-04	1,4628195	  1,6903499	4,880119e-02	1,4600477	  1,6910701	 3	 3	 6
ENSG00000103404	0.7951927	USP31	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]	2,874796e-03	0,7951927	  82,51121	 2,076797e-04	0,7925588	  4,0076812	4,636351e-04	0,7928488	  4,0069606	 3	 3	 6
ENSG00000103490	0.7538804	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]				 3,786909e-02	0,7538804	  0,7171038				 3	 3	 6
ENSG00000103710	0.7064698	RASL12	RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]	6,260297e-06	0,7064698	 192,91134	 2,205634e-10	0,7045635	  9,3060586	4,729476e-03	0,7048072	  9,3053379	 3	 3	 6
ENSG00000104043	1.2355888	ATP8B4	ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]				 2,042725e-02	1,2355888	  1,3259375	2,669449e-03	1,2347337	  1,3266578	 3	 3	 6
ENSG00000104140	0.6205174	RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]	1,947874e-02	0,6205174	  24,92779	 3,455181e-04	0,6191298	  1,1984039				 3	 3	 6
ENSG00000104312	0.7381848	RIPK2	receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]	3,173964e-04	0,7381848	 101,82806	 2,468952e-06	0,7361196	  4,9207211	2,825132e-03	0,7364913	  4,9200005	 3	 3	 6
ENSG00000104321	0.7801084	TRPA1	transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]				 1,469510e-02	0,7801084	  1,2101203	3,742749e-03	0,7811765	  1,2093999	 3	 3	 6
ENSG00000104361	0.8178277	NIPAL2	NIPA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25854]				 3,289559e-02	0,8178277	  1,1951228				 3	 3	 6
ENSG00000104369	0.7432917	JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	4,596382e-02	0,7432917	  24,74959	 6,861451e-03	0,7412057	  1,1960171	3,348953e-03	0,7426740	  1,1952967	 3	 3	 6
ENSG00000104522	0.8212514	GFUS	GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]	1,454857e-03	0,8212514	 152,05827	 5,639517e-05	0,8187878	  7,3909700	4,023582e-03	0,8189101	  7,3902494	 3	 3	 6
ENSG00000104635	0.8026201	SLC39A14	solute carrier family 39 member 14 [Source:HGNC Symbol;Acc:HGNC:20858]	1,648426e-05	0,8026201	 257,11163	 8,553441e-07	0,8001312	 12,4835198	2,363781e-05	0,8002182	 12,4827989	 3	 3	 6
